-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_22012014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_01072013.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_08012011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_25072018.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_23012011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_14102018.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_22082017.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_23092011.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_11032011.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_04102013.pdf
-,50.7.16.234,http://50.7.16.234/eritrea-hadas/eritrea_haddas_18092013.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_15042010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_08092017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_11102014.pdf.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_28112010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_26072017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_10032019.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_29102012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_13072017.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_14032019.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_17092012.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_22012013.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_20072016.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/eritrea_haddas_05012011.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_31012011.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_28122012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_19072017.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/eritrea_haddas_22022012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_29112014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_07042014.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_24072013.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_09052010.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_09092012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/eritrea_haddas_03062015.pdf
-,74.63.78.28,http://74.63.78.28/Mar-2011/haddas_ertra_15062011.pdf
-,74.63.78.28,http://74.63.78.28/Apr-10/haddas_ertra_04072010.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/Eritrea Haddas_21012015.pdf
-,74.63.78.28,http://74.63.78.28/feb2012/haddas_ertra_09112012.pdf
-,50.7.16.234,http://50.7.16.234/hadas-eritrea/haddas_ertra_10012018.pdf
-,74.63.78.28,http://74.63.78.28/Oct-10/haddas_ertra_02122010.pdf
